28.11.2023;12:03;11,6;9,6;10,60;116;96
28.11.2023;12:08;11,6;9,7;10,65;116;97
28.11.2023;12:13;11,5;9,6;10,55;115;96
28.11.2023;12:18;11,5;9,6;10,55;115;96
28.11.2023;12:23;11,5;9,6;10,55;115;96
28.11.2023;12:28;11,5;9,6;10,55;115;96
28.11.2023;12:33;11,4;9,6;10,50;114;96
28.11.2023;12:38;11,3;9,6;10,45;113;96
28.11.2023;12:43;11,3;9,6;10,45;113;96
28.11.2023;12:48;11,3;9,6;10,45;113;96
28.11.2023;12:53;11,2;9,6;10,40;112;96
28.11.2023;12:58;11,2;9,5;10,35;112;95
28.11.2023;13:03;11,1;9,5;10,30;111;95
28.11.2023;13:08;11,1;9,5;10,30;111;95
28.11.2023;13:13;11,0;9,5;10,25;110;95
28.11.2023;13:18;11,0;9,5;10,25;110;95
28.11.2023;13:23;11,0;9,5;10,25;110;95
28.11.2023;13:28;11,0;9,5;10,25;110;95
28.11.2023;13:33;10,9;9,5;10,20;109;95
28.11.2023;13:38;10,9;9,5;10,20;109;95
28.11.2023;13:43;10,8;9,5;10,15;108;95
28.11.2023;13:48;10,8;9,5;10,15;108;95
28.11.2023;13:53;10,8;9,5;10,15;108;95
28.11.2023;13:58;10,8;9,5;10,15;108;95
28.11.2023;14:03;10,7;9,5;10,10;107;95
28.11.2023;14:08;10,6;9,5;10,05;106;95
28.11.2023;14:13;10,6;9,4;10,00;106;94
28.11.2023;14:18;10,5;9,4;9,95;105;94
28.11.2023;14:23;10,5;9,4;9,95;105;94
28.11.2023;14:28;10,5;9,4;9,95;105;94
28.11.2023;14:33;10,5;9,4;9,95;105;94
28.11.2023;14:38;10,5;9,5;10,00;105;95
28.11.2023;14:43;10,4;9,4;9,90;104;94
28.11.2023;14:48;10,4;9,4;9,90;104;94
28.11.2023;14:53;10,3;9,4;9,85;103;94
28.11.2023;14:58;10,4;9,4;9,90;104;94
28.11.2023;15:03;10,3;9,4;9,85;103;94
28.11.2023;15:08;10,3;9,4;9,85;103;94
28.11.2023;15:13;10,3;9,4;9,85;103;94
28.11.2023;15:18;11,5;9,4;10,45;115;94
28.11.2023;15:23;13,8;9,5;11,65;138;95
28.11.2023;15:28;15,7;9,5;12,60;157;95
28.11.2023;15:33;17,0;9,6;13,30;170;96
28.11.2023;15:38;17,8;9,7;13,75;178;97
28.11.2023;15:43;17,8;9,8;13,80;178;98
28.11.2023;15:48;17,6;9,8;13,70;176;98
28.11.2023;15:53;17,1;9,9;13,50;171;99
28.11.2023;15:58;16,9;10,0;13,45;169;100
28.11.2023;16:03;16,6;9,9;13,25;166;99
28.11.2023;16:08;16,3;10,0;13,15;163;100
28.11.2023;16:13;16,0;9,9;12,95;160;99
28.11.2023;16:18;15,8;10,0;12,90;158;100
28.11.2023;16:23;15,6;10,0;12,80;156;100
28.11.2023;16:28;15,4;10,0;12,70;154;100
28.11.2023;16:33;15,8;10,0;12,90;158;100
28.11.2023;16:39;15,0;10,4;12,70;150;104
28.11.2023;16:44;15,4;10,3;12,85;154;103
28.11.2023;16:49;14,7;10,3;12,50;147;103
28.11.2023;16:54;14,4;10,2;12,30;144;102
28.11.2023;16:59;14,5;10,2;12,35;145;102
28.11.2023;17:04;14,1;10,2;12,15;141;102
28.11.2023;17:09;13,9;10,1;12,00;139;101
28.11.2023;17:14;13,8;10,1;11,95;138;101
28.11.2023;17:19;13,6;10,1;11,85;136;101
28.11.2023;17:24;13,5;10,1;11,80;135;101
28.11.2023;17:29;13,3;10,1;11,70;133;101
28.11.2023;17:34;13,3;10,1;11,70;133;101
28.11.2023;17:39;13,1;10,1;11,60;131;101
28.11.2023;17:44;13,0;10,1;11,55;130;101
28.11.2023;17:49;12,9;10,0;11,45;129;100
28.11.2023;17:54;12,8;10,0;11,40;128;100
28.11.2023;17:59;12,7;10,0;11,35;127;100
28.11.2023;18:04;12,6;10,0;11,30;126;100
28.11.2023;18:09;12,5;10,0;11,25;125;100
28.11.2023;18:14;12,5;10,1;11,30;125;101
28.11.2023;18:19;12,4;10,0;11,20;124;100
28.11.2023;18:24;12,3;10,0;11,15;123;100
28.11.2023;18:29;12,3;10,0;11,15;123;100
28.11.2023;18:34;12,2;10,0;11,10;122;100
28.11.2023;18:39;12,1;10,0;11,05;121;100
28.11.2023;18:44;12,1;10,0;11,05;121;100
28.11.2023;18:49;12,0;10,0;11,00;120;100
28.11.2023;18:54;11,9;9,9;10,90;119;99
28.11.2023;18:59;11,8;9,8;10,80;118;98
28.11.2023;19:04;11,8;9,9;10,85;118;99
28.11.2023;19:09;11,7;9,8;10,75;117;98
28.11.2023;19:14;11,7;9,8;10,75;117;98
28.11.2023;19:19;11,7;9,8;10,75;117;98
28.11.2023;19:24;11,6;9,8;10,70;116;98
28.11.2023;19:29;11,6;9,8;10,70;116;98
28.11.2023;19:34;11,6;9,8;10,70;116;98
28.11.2023;19:39;11,6;9,7;10,65;116;97
28.11.2023;19:44;11,5;9,7;10,60;115;97
28.11.2023;19:49;11,5;9,7;10,60;115;97
28.11.2023;19:54;11,5;9,7;10,60;115;97
28.11.2023;19:59;11,4;9,7;10,55;114;97
28.11.2023;20:04;11,3;9,7;10,50;113;97
28.11.2023;20:09;11,3;9,7;10,50;113;97
28.11.2023;20:14;11,3;9,7;10,50;113;97
28.11.2023;20:19;11,3;9,7;10,50;113;97
28.11.2023;20:24;11,2;9,6;10,40;112;96
28.11.2023;20:29;11,2;9,6;10,40;112;96
28.11.2023;20:34;11,1;9,6;10,35;111;96
28.11.2023;20:39;11,1;9,6;10,35;111;96
28.11.2023;20:44;11,1;9,6;10,35;111;96
28.11.2023;20:49;11,0;9,6;10,30;110;96
28.11.2023;20:54;11,0;9,6;10,30;110;96
28.11.2023;20:59;11,0;9,6;10,30;110;96
28.11.2023;21:04;10,9;9,6;10,25;109;96
28.11.2023;21:09;10,9;9,6;10,25;109;96
28.11.2023;21:14;10,9;9,6;10,25;109;96
28.11.2023;21:19;10,8;9,6;10,20;108;96
28.11.2023;21:24;10,8;9,6;10,20;108;96
28.11.2023;21:29;10,8;9,6;10,20;108;96
28.11.2023;21:34;10,7;9,5;10,10;107;95
28.11.2023;21:39;10,7;9,5;10,10;107;95
28.11.2023;21:44;10,6;9,6;10,10;106;96
28.11.2023;21:49;10,6;9,5;10,05;106;95
28.11.2023;21:54;10,6;9,5;10,05;106;95
28.11.2023;21:59;10,6;9,5;10,05;106;95
28.11.2023;22:04;10,6;9,5;10,05;106;95
28.11.2023;22:09;12,1;9,6;10,85;121;96
28.11.2023;22:14;14,5;9,6;12,05;145;96
28.11.2023;22:19;16,3;9,7;13,00;163;97
28.11.2023;22:24;17,6;9,8;13,70;176;98
28.11.2023;22:29;18,1;9,9;14,00;181;99
28.11.2023;22:34;18,1;10,0;14,05;181;100
28.11.2023;22:39;17,7;10,0;13,85;177;100
28.11.2023;22:44;17,3;10,0;13,65;173;100
28.11.2023;22:49;17,0;10,1;13,55;170;101
28.11.2023;22:54;16,6;10,1;13,35;166;101
28.11.2023;22:59;16,4;10,1;13,25;164;101
28.11.2023;23:04;16,1;10,1;13,10;161;101
28.11.2023;23:09;15,9;10,1;13,00;159;101
28.11.2023;23:14;15,8;10,1;12,95;158;101
28.11.2023;23:19;15,5;10,1;12,80;155;101
28.11.2023;23:24;15,3;10,1;12,70;153;101
28.11.2023;23:29;15,1;10,1;12,60;151;101
28.11.2023;23:34;14,9;10,1;12,50;149;101
28.11.2023;23:39;14,7;10,2;12,45;147;102
28.11.2023;23:44;14,5;10,1;12,30;145;101
28.11.2023;23:49;14,4;10,2;12,30;144;102
28.11.2023;23:54;14,3;10,1;12,20;143;101
28.11.2023;23:59;14,1;10,1;12,10;141;101
29.11.2023;0:04;14,0;10,1;12,05;140;101
29.11.2023;0:09;13,8;10,1;11,95;138;101
29.11.2023;0:14;13,6;10,1;11,85;136;101
29.11.2023;0:19;13,5;10,0;11,75;135;100
29.11.2023;0:24;13,5;10,1;11,80;135;101
29.11.2023;0:29;13,3;10,0;11,65;133;100
29.11.2023;0:34;13,2;10,1;11,65;132;101
29.11.2023;0:39;13,0;10,1;11,55;130;101
29.11.2023;0:44;13,0;10,0;11,50;130;100
29.11.2023;0:49;12,8;10,0;11,40;128;100
29.11.2023;0:54;12,8;10,0;11,40;128;100
29.11.2023;0:59;12,7;10,0;11,35;127;100
29.11.2023;1:04;12,6;10,0;11,30;126;100
29.11.2023;1:09;12,6;10,0;11,30;126;100
29.11.2023;1:14;12,5;10,0;11,25;125;100
29.11.2023;1:19;12,4;10,0;11,20;124;100
29.11.2023;1:24;12,3;10,0;11,15;123;100
29.11.2023;1:29;12,2;9,9;11,05;122;99
29.11.2023;1:34;12,2;10,0;11,10;122;100
29.11.2023;1:39;12,1;10,0;11,05;121;100
29.11.2023;1:44;12,0;9,9;10,95;120;99
29.11.2023;1:49;12,0;9,9;10,95;120;99
29.11.2023;1:54;11,9;9,8;10,85;119;98
29.11.2023;1:59;11,8;9,8;10,80;118;98
29.11.2023;2:04;11,8;9,9;10,85;118;99
29.11.2023;2:09;11,8;9,8;10,80;118;98
29.11.2023;2:14;11,7;9,8;10,75;117;98
29.11.2023;2:19;11,7;9,8;10,75;117;98
29.11.2023;2:24;11,6;9,8;10,70;116;98
29.11.2023;2:29;11,6;9,8;10,70;116;98
29.11.2023;2:34;11,6;9,8;10,70;116;98
29.11.2023;2:39;11,5;9,8;10,65;115;98
29.11.2023;2:44;11,5;9,8;10,65;115;98
29.11.2023;2:49;11,5;9,8;10,65;115;98
29.11.2023;2:54;11,4;9,7;10,55;114;97
29.11.2023;2:59;11,3;9,8;10,55;113;98
29.11.2023;3:04;11,3;9,7;10,50;113;97
29.11.2023;3:09;11,3;9,7;10,50;113;97
29.11.2023;3:14;11,3;9,7;10,50;113;97
29.11.2023;3:19;11,3;9,7;10,50;113;97
29.11.2023;3:24;11,2;9,7;10,45;112;97
29.11.2023;3:29;11,1;9,6;10,35;111;96
29.11.2023;3:34;11,1;9,7;10,40;111;97
29.11.2023;3:39;11,1;9,6;10,35;111;96
29.11.2023;3:44;11,1;9,6;10,35;111;96
29.11.2023;3:49;11,0;9,6;10,30;110;96
29.11.2023;3:54;11,0;9,6;10,30;110;96
29.11.2023;3:59;10,9;9,6;10,25;109;96
29.11.2023;4:04;10,9;9,6;10,25;109;96
29.11.2023;4:09;10,9;9,6;10,25;109;96
29.11.2023;4:14;10,8;9,6;10,20;108;96
29.11.2023;4:19;10,8;9,6;10,20;108;96
29.11.2023;4:24;10,8;9,6;10,20;108;96
29.11.2023;4:29;10,8;9,6;10,20;108;96
29.11.2023;4:34;10,8;9,6;10,20;108;96
29.11.2023;4:39;12,8;9,6;11,20;128;96
29.11.2023;4:44;14,9;9,8;12,35;149;98
29.11.2023;4:49;16,6;9,9;13,25;166;99
29.11.2023;4:54;18,0;9,9;13,95;180;99
29.11.2023;4:59;18,6;10,0;14,30;186;100
29.11.2023;5:04;18,1;10,1;14,10;181;101
29.11.2023;5:09;17,8;10,1;13,95;178;101
29.11.2023;5:14;17,4;10,1;13,75;174;101
29.11.2023;5:19;17,0;10,1;13,55;170;101
29.11.2023;5:24;16,7;10,1;13,40;167;101
29.11.2023;5:29;16,5;10,1;13,30;165;101
29.11.2023;5:34;16,2;10,1;13,15;162;101
29.11.2023;5:39;16,0;10,1;13,05;160;101
29.11.2023;5:44;15,8;10,2;13,00;158;102
29.11.2023;5:49;15,6;10,2;12,90;156;102
29.11.2023;5:54;15,3;10,2;12,75;153;102
29.11.2023;5:59;15,1;10,3;12,70;151;103
29.11.2023;6:04;15,0;10,3;12,65;150;103
29.11.2023;6:09;14,8;10,2;12,50;148;102
29.11.2023;6:14;14,6;10,2;12,40;146;102
29.11.2023;6:19;14,4;10,2;12,30;144;102
29.11.2023;6:24;14,3;10,2;12,25;143;102
29.11.2023;6:29;14,1;10,2;12,15;141;102
29.11.2023;6:34;14,0;10,1;12,05;140;101
29.11.2023;6:39;13,8;10,1;11,95;138;101
29.11.2023;6:44;13,7;10,1;11,90;137;101
29.11.2023;6:49;13,5;10,1;11,80;135;101
29.11.2023;6:54;13,5;10,1;11,80;135;101
29.11.2023;6:59;13,3;10,1;11,70;133;101
29.11.2023;7:04;13,2;10,1;11,65;132;101
29.11.2023;7:09;13,1;10,0;11,55;131;100
29.11.2023;7:14;13,0;10,1;11,55;130;101
29.11.2023;7:19;12,9;10,0;11,45;129;100
29.11.2023;7:24;12,8;10,0;11,40;128;100
29.11.2023;7:29;12,7;10,0;11,35;127;100
29.11.2023;7:34;12,6;10,0;11,30;126;100
29.11.2023;7:39;12,6;10,0;11,30;126;100
29.11.2023;7:44;12,5;10,0;11,25;125;100
29.11.2023;7:49;12,3;9,9;11,10;123;99
29.11.2023;7:54;12,3;9,9;11,10;123;99
29.11.2023;7:59;12,2;10,0;11,10;122;100
29.11.2023;8:04;12,2;9,9;11,05;122;99
29.11.2023;8:09;12,1;9,9;11,00;121;99
29.11.2023;8:14;12,0;9,8;10,90;120;98
29.11.2023;8:19;12,0;9,8;10,90;120;98
29.11.2023;8:24;12,0;9,8;10,90;120;98
29.11.2023;8:29;11,9;9,8;10,85;119;98
29.11.2023;8:34;11,8;9,8;10,80;118;98
29.11.2023;8:39;11,8;9,8;10,80;118;98
29.11.2023;8:44;11,8;9,8;10,80;118;98
29.11.2023;8:49;11,7;9,8;10,75;117;98
29.11.2023;8:54;11,6;9,8;10,70;116;98
29.11.2023;8:59;11,6;9,9;10,75;116;99
29.11.2023;9:04;11,6;9,8;10,70;116;98
29.11.2023;9:09;11,5;9,8;10,65;115;98
29.11.2023;9:14;11,5;9,8;10,65;115;98
29.11.2023;9:19;11,5;9,8;10,65;115;98
29.11.2023;9:24;11,4;9,8;10,60;114;98
29.11.2023;9:29;11,4;9,8;10,60;114;98
29.11.2023;9:34;11,3;9,8;10,55;113;98
29.11.2023;9:39;11,3;9,8;10,55;113;98
29.11.2023;9:44;11,2;9,8;10,50;112;98
29.11.2023;9:49;11,2;9,8;10,50;112;98
29.11.2023;9:54;11,1;9,8;10,45;111;98
29.11.2023;9:59;11,1;9,8;10,45;111;98
29.11.2023;10:04;11,1;9,8;10,45;111;98
29.11.2023;10:09;11,1;9,8;10,45;111;98
29.11.2023;10:14;11,0;9,8;10,40;110;98
29.11.2023;10:19;11,0;9,8;10,40;110;98
29.11.2023;10:24;11,0;9,8;10,40;110;98
29.11.2023;10:29;11,0;9,8;10,40;110;98
29.11.2023;10:34;10,9;9,8;10,35;109;98
29.11.2023;10:39;10,9;9,8;10,35;109;98
29.11.2023;10:44;10,9;9,8;10,35;109;98
29.11.2023;10:49;10,8;9,9;10,35;108;99
29.11.2023;10:54;10,8;9,9;10,35;108;99
29.11.2023;10:59;10,8;9,8;10,30;108;98
29.11.2023;11:04;10,8;9,8;10,30;108;98
29.11.2023;11:09;10,7;9,9;10,30;107;99
29.11.2023;11:14;10,7;9,8;10,25;107;98
29.11.2023;11:19;10,6;9,8;10,20;106;98
29.11.2023;11:24;10,6;9,8;10,20;106;98
29.11.2023;11:29;10,6;9,8;10,20;106;98
29.11.2023;11:34;10,6;9,8;10,20;106;98
29.11.2023;11:39;10,5;9,8;10,15;105;98
29.11.2023;11:44;10,5;9,8;10,15;105;98
29.11.2023;11:49;10,5;9,7;10,10;105;97
29.11.2023;11:54;10,5;9,8;10,15;105;98
29.11.2023;11:59;10,5;9,8;10,15;105;98
29.11.2023;12:04;10,4;9,8;10,10;104;98
29.11.2023;12:09;10,4;9,8;10,10;104;98
29.11.2023;12:14;10,4;9,8;10,10;104;98
29.11.2023;12:19;10,3;9,7;10,00;103;97
29.11.2023;12:24;10,3;9,7;10,00;103;97
29.11.2023;12:29;10,3;9,7;10,00;103;97
29.11.2023;12:34;10,3;9,7;10,00;103;97
29.11.2023;12:39;10,3;9,7;10,00;103;97
29.11.2023;12:44;10,3;9,7;10,00;103;97
29.11.2023;12:49;10,2;9,6;9,90;102;96
29.11.2023;12:54;10,2;9,6;9,90;102;96
29.11.2023;12:59;10,1;9,6;9,85;101;96
29.11.2023;13:04;10,1;9,6;9,85;101;96
29.11.2023;13:09;10,1;9,6;9,85;101;96
29.11.2023;13:14;10,1;9,6;9,85;101;96
29.11.2023;13:19;10,1;9,6;9,85;101;96
29.11.2023;13:24;10,1;9,6;9,85;101;96
29.11.2023;13:29;10,0;9,6;9,80;100;96
29.11.2023;13:34;10,0;9,6;9,80;100;96
29.11.2023;13:39;10,0;9,6;9,80;100;96
29.11.2023;13:44;11,6;9,6;10,60;116;96
29.11.2023;13:49;14,0;9,6;11,80;140;96
29.11.2023;13:54;15,6;9,8;12,70;156;98
29.11.2023;13:59;17,1;9,8;13,45;171;98
29.11.2023;14:04;17,8;9,9;13,85;178;99
29.11.2023;14:09;17,7;10,0;13,85;177;100
29.11.2023;14:14;17,6;10,0;13,80;176;100
29.11.2023;14:19;17,0;10,1;13,55;170;101
29.11.2023;14:24;16,6;10,1;13,35;166;101
29.11.2023;14:29;16,4;10,2;13,30;164;102
29.11.2023;14:34;16,1;10,2;13,15;161;102
29.11.2023;14:39;15,9;10,2;13,05;159;102
29.11.2023;14:44;15,8;10,2;13,00;158;102
29.11.2023;14:49;15,5;10,3;12,90;155;103
29.11.2023;14:54;15,3;10,3;12,80;153;103
29.11.2023;14:59;15,1;10,3;12,70;151;103
29.11.2023;15:04;14,9;10,2;12,55;149;102
29.11.2023;15:09;14,7;10,3;12,50;147;103
29.11.2023;15:14;14,5;10,2;12,35;145;102
29.11.2023;15:19;14,4;10,3;12,35;144;103
29.11.2023;15:24;14,2;10,2;12,20;142;102
29.11.2023;15:29;14,1;10,2;12,15;141;102
29.11.2023;15:34;13,9;10,2;12,05;139;102
29.11.2023;15:39;13,8;10,1;11,95;138;101
29.11.2023;15:44;13,7;10,1;11,90;137;101
29.11.2023;15:57;13,7;10,1;11,90;137;101
29.11.2023;16:02;13,8;10,1;11,95;138;101
29.11.2023;16:07;13,4;10,0;11,70;134;100
29.11.2023;16:12;13,1;10,0;11,55;131;100
29.11.2023;16:17;13,3;10,0;11,65;133;100
29.11.2023;16:22;13,3;10,1;11,70;133;101
29.11.2023;16:27;13,0;10,1;11,55;130;101
29.11.2023;16:32;12,8;10,1;11,45;128;101
29.11.2023;16:37;12,8;10,0;11,40;128;100
29.11.2023;16:42;12,6;10,1;11,35;126;101
29.11.2023;16:47;12,6;10,0;11,30;126;100
29.11.2023;16:52;12,5;10,0;11,25;125;100
29.11.2023;16:57;12,5;10,0;11,25;125;100
29.11.2023;17:02;12,3;10,0;11,15;123;100
29.11.2023;17:07;12,2;10,0;11,10;122;100
29.11.2023;17:12;12,1;10,0;11,05;121;100
29.11.2023;17:17;12,0;10,0;11,00;120;100
29.11.2023;17:22;12,0;10,0;11,00;120;100
29.11.2023;17:27;12,0;9,9;10,95;120;99
29.11.2023;17:32;11,8;10,0;10,90;118;100
29.11.2023;17:37;11,8;9,9;10,85;118;99
29.11.2023;17:42;11,8;9,8;10,80;118;98
29.11.2023;17:47;11,8;9,9;10,85;118;99
29.11.2023;17:52;11,7;9,8;10,75;117;98
29.11.2023;17:57;11,6;9,8;10,70;116;98
29.11.2023;18:02;11,6;9,8;10,70;116;98
29.11.2023;18:07;11,6;9,8;10,70;116;98
29.11.2023;18:12;11,5;9,8;10,65;115;98
29.11.2023;18:17;11,5;9,8;10,65;115;98
29.11.2023;18:22;11,5;9,8;10,65;115;98
29.11.2023;18:27;11,4;9,8;10,60;114;98
29.11.2023;18:32;11,3;9,8;10,55;113;98
29.11.2023;18:37;11,3;9,7;10,50;113;97
29.11.2023;18:42;11,3;9,8;10,55;113;98
29.11.2023;18:47;11,2;9,7;10,45;112;97
29.11.2023;18:52;11,1;9,7;10,40;111;97
29.11.2023;18:57;11,1;9,8;10,45;111;98
29.11.2023;19:02;11,1;9,7;10,40;111;97
29.11.2023;19:07;11,1;9,6;10,35;111;96
29.11.2023;19:12;11,0;9,6;10,30;110;96
29.11.2023;19:17;11,0;9,6;10,30;110;96
29.11.2023;19:22;11,0;9,6;10,30;110;96
29.11.2023;19:27;10,9;9,6;10,25;109;96
29.11.2023;19:32;10,9;9,7;10,30;109;97
29.11.2023;19:37;10,8;9,6;10,20;108;96
29.11.2023;19:42;10,8;9,6;10,20;108;96
29.11.2023;19:47;10,8;9,6;10,20;108;96
29.11.2023;19:52;10,8;9,6;10,20;108;96
29.11.2023;19:57;10,7;9,6;10,15;107;96
29.11.2023;20:02;10,7;9,6;10,15;107;96
29.11.2023;20:07;11,0;9,6;10,30;110;96
29.11.2023;20:12;13,3;9,7;11,50;133;97
29.11.2023;20:17;15,1;9,7;12,40;151;97
29.11.2023;20:22;16,6;9,8;13,20;166;98
29.11.2023;20:27;17,6;9,9;13,75;176;99
29.11.2023;20:32;17,8;10,0;13,90;178;100
29.11.2023;20:37;17,5;10,0;13,75;175;100
29.11.2023;20:42;17,1;10,1;13,60;171;101
29.11.2023;20:47;16,8;10,1;13,45;168;101
29.11.2023;20:52;16,5;10,1;13,30;165;101
29.11.2023;20:57;16,2;10,1;13,15;162;101
29.11.2023;21:02;16,0;10,1;13,05;160;101
29.11.2023;21:07;15,8;10,1;12,95;158;101
29.11.2023;21:12;15,6;10,1;12,85;156;101
29.11.2023;21:17;15,3;10,1;12,70;153;101
29.11.2023;21:22;15,1;10,1;12,60;151;101
29.11.2023;21:27;14,9;10,1;12,50;149;101
29.11.2023;21:32;14,7;10,1;12,40;147;101
29.11.2023;21:37;14,5;10,1;12,30;145;101
29.11.2023;21:42;14,3;10,1;12,20;143;101
29.11.2023;21:47;14,2;10,1;12,15;142;101
29.11.2023;21:52;14,1;10,1;12,10;141;101
29.11.2023;21:57;14,0;10,1;12,05;140;101
29.11.2023;22:02;13,8;10,1;11,95;138;101
29.11.2023;22:07;13,6;10,1;11,85;136;101
29.11.2023;22:12;13,5;10,1;11,80;135;101
29.11.2023;22:17;13,4;10,0;11,70;134;100
29.11.2023;22:22;13,3;10,0;11,65;133;100
29.11.2023;22:27;13,1;10,0;11,55;131;100
29.11.2023;22:32;13,1;10,0;11,55;131;100
29.11.2023;22:37;13,0;10,0;11,50;130;100
29.11.2023;22:42;12,9;10,0;11,45;129;100
29.11.2023;22:47;12,8;10,0;11,40;128;100
29.11.2023;22:52;12,7;10,0;11,35;127;100
29.11.2023;22:57;12,6;10,0;11,30;126;100
29.11.2023;23:02;12,5;9,9;11,20;125;99
29.11.2023;23:07;12,5;9,9;11,20;125;99
29.11.2023;23:12;12,3;10,0;11,15;123;100
29.11.2023;23:17;12,3;10,0;11,15;123;100
29.11.2023;23:22;12,1;9,9;11,00;121;99
29.11.2023;23:27;12,1;9,9;11,00;121;99
29.11.2023;23:32;12,0;9,9;10,95;120;99
29.11.2023;23:37;12,0;9,8;10,90;120;98
29.11.2023;23:42;11,9;9,8;10,85;119;98
29.11.2023;23:47;11,9;9,8;10,85;119;98
29.11.2023;23:52;11,8;9,8;10,80;118;98
29.11.2023;23:57;11,8;9,8;10,80;118;98
30.11.2023;0:02;11,7;9,8;10,75;117;98
30.11.2023;0:07;11,6;9,8;10,70;116;98
30.11.2023;0:12;11,6;9,8;10,70;116;98
30.11.2023;0:17;11,6;9,8;10,70;116;98
30.11.2023;0:22;11,6;9,8;10,70;116;98
30.11.2023;0:27;11,5;9,7;10,60;115;97
30.11.2023;0:32;11,5;9,7;10,60;115;97
30.11.2023;0:37;11,4;9,7;10,55;114;97
30.11.2023;0:42;11,4;9,7;10,55;114;97
30.11.2023;0:47;11,3;9,6;10,45;113;96
30.11.2023;0:52;11,3;9,6;10,45;113;96
30.11.2023;0:57;11,2;9,6;10,40;112;96
30.11.2023;1:02;11,2;9,6;10,40;112;96
30.11.2023;1:07;11,1;9,6;10,35;111;96
30.11.2023;1:12;11,1;9,6;10,35;111;96
30.11.2023;1:17;11,1;9,6;10,35;111;96
30.11.2023;1:22;11,0;9,6;10,30;110;96
30.11.2023;1:27;11,0;9,6;10,30;110;96
30.11.2023;1:32;11,0;9,6;10,30;110;96
30.11.2023;1:37;11,0;9,6;10,30;110;96
30.11.2023;1:42;10,9;9,6;10,25;109;96
30.11.2023;1:47;10,9;9,6;10,25;109;96
30.11.2023;1:52;10,8;9,6;10,20;108;96
30.11.2023;1:57;10,8;9,6;10,20;108;96
30.11.2023;2:02;10,8;9,5;10,15;108;95
30.11.2023;2:07;10,8;9,6;10,20;108;96
30.11.2023;2:12;10,7;9,6;10,15;107;96
30.11.2023;2:17;10,7;9,5;10,10;107;95
30.11.2023;2:22;11,8;9,5;10,65;118;95
